Film_id,Title,Premiere,Runtime,Genres,Language,Type,Description,Age_certification,IMDB_id,IMDB_score,IMDB_votes,TMDB_score,TMDB_votes
tm496322,Extraction,"April 24, 2020",117,"Drama, Action, Thriller",English,MOVIE,"Tyler Rake, a fearless black market mercenary, embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.",r,tt8936646,6.7,196105.0,7.4,51.91
tm849022,Hillbilly Elegy,"November 24, 2020",117,Drama,English,MOVIE,"An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.",r,tt6772802,6.7,41469.0,6.8,12.825
tm140911,Imperial Dreams,"February 3, 2017",87,Drama,English,MOVIE,"A 21-year-old reformed gangster's devotion to his family and his future is put to the test when he is released from prison and returns to his old stomping grounds in Watts, Los Angeles.",UNKNOWN,tt3331028,6.7,4509.0,6.5,5.371
tm946801,Just Another Christmas,"December 3, 2020",101,"Comedy, Family, Drama",Portuguese,MOVIE,"After taking a very nasty fall on Christmas Eve, grinchy Jorge blacks out and wakes up one year later, with no memory of the year that has passed. He soon realizes that he’s doomed to keep waking up on Christmas Eve after Christmas Eve, having to deal with the aftermath of what his other self has done the other 364 days of the year.",UNKNOWN,tt13354204,6.7,4506.0,7.4,7.195
tm976166,Malcolm & Marie,"February 5, 2021",106,"Drama, Romance",English,MOVIE,"As a filmmaker and his girlfriend return home from his movie premiere, smoldering tensions and painful revelations push them toward a romantic reckoning.",r,tt12676326,6.7,36395.0,7.1,22.675
tm1018427,Moxie,"March 3, 2021",111,"Comedy, Drama, Music",English,MOVIE,"Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school.",pg-13,tt7737700,6.7,24720.0,7.431,20.59
tm810547,Night in Paradise,"April 9, 2021",132,"Crime, Drama, Thriller, Action",Korean,MOVIE,"An assassin named Tae-goo is offered a chance to switch sides with his rival Bukseong gang, headed by Chairman Doh. Tae-goo rejects the offer that results in the murder of his sister and niece. In revenge, Tae-goo brutally kills Chairman Doh and his men and flees to Jeju Island where he meets Jae-yeon, a terminally ill woman. Though, the henchman of the Bukseong gang, Executive Ma is mercilessly hunting Tae-goo to take revenge.",UNKNOWN,tt12792418,6.7,6747.0,6.9,61.796
tm990983,Paper Lives,"March 12, 2021",97,Drama,Turkish,MOVIE,"In the streets of Istanbul, ailing waste warehouse worker Mehmet takes a small boy under his wing and must soon confront his own traumatic childhood.",UNKNOWN,tt13045890,6.7,12034.0,8.2,21.221
tm219276,Tallulah,"July 29, 2016",111,Drama,English,MOVIE,"Desperate to be rid of her toddler, a dissatisfied Beverly Hills housewife hires a stranger to babysit and ends up getting much more than she bargained for.",UNKNOWN,tt1639084,6.7,20208.0,6.8,7.195
tm849003,The Old Guard,"July 10, 2020",124,"Action, Fantasy",English,MOVIE,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,r,tt7556122,6.7,158247.0,7.2,20.588
tm239762,Tony Robbins: I Am Not Your Guru,July 15. 2016,116,Documentary,English,MOVIE,"Granted unprecedented access, Berlinger captures renowned life and business strategist Tony Robbins behind the scenes of his mega seminar Date with Destiny, pulling back the curtain on this life-altering and controversial event, the zealous participants and the man himself.",UNKNOWN,tt5151716,6.7,4391.0,6.6,6.569
tm838022,Upstarts,"October 18, 2019",112,"Comedy, Drama",Hindi,MOVIE,"Hoping to do good while making millions, three college graduates create a startup. But as business begins to flourish, their own bond starts to fray.",UNKNOWN,tt11066130,6.7,869.0,7.1,1.86
tm348993,22 July,"October 10, 2018",144,"History, Drama, Thriller, Crime",English,MOVIE,"In Norway on 22 July 2011, neo-Nazi terrorist Anders Behring Breivik murdered 77 young people attending a Labour Party Youth Camp on Utöya Island outside of Oslo. This three-part story will focus on the survivors of the attacks, the political leadership of Norway, and the lawyers involved.",r,tt7280898,6.8,33609.0,7.2,33.575
tm363248,A Futile and Stupid Gesture,"January 26, 2018",101,Comedy,English,MOVIE,"The National Lampoon name became globally recognized after the monumental success of Animal House—but before the glory days, it was a scrappy yet divinely subversive magazine and radio show that introduced the world to comedic geniuses like Bill Murray, Chevy Chase, John Belushi, and Gilda Radner. The driving force behind National Lampoon was Doug Kenney, and his truly wild and crazy story unfolds in A Futile and Stupid Gesture from Harvard to Hollywood to Caddyshack and beyond.",UNKNOWN,tt5566790,6.8,16158.0,6.5,10.633
tm857397,A Life of Speed: The Juan Manuel Fangio Story,"March 20, 2020",92,Documentary,Spanish,MOVIE,"Juan Manuel Fangio was the Formula One king, winning five world championships in the early 1950s — before protective gear or safety features were used.",UNKNOWN,tt11829302,6.8,1854.0,7.2,5.826
tm239290,Always Be My Maybe,"May 31, 2019",102,"Romance, Comedy",English,MOVIE,The story of Tintin and Jake as they both try recover from their respective failed relationships.,UNKNOWN,tt5341036,6.8,379.0,7.3,2.434
tm460948,Always Be My Maybe,"May 31, 2019",102,"Romance, Comedy",English,MOVIE,"Reunited after 15 years, famous chef Sasha and hometown musician Marcus feel the old sparks of attraction but struggle to adapt to each other's worlds.",pg-13,tt7374948,6.8,55686.0,6.6,11.434
tm890674,Becoming,"May 6, 2020",89,"Science Fiction, Drama, Thriller, Horror",English,MOVIE,"Join former first lady Michelle Obama in an intimate documentary looking at her life, hopes and connection with others.",pg,tt12221748,6.8,6349.0,7.5,9.982
tm371900,Calibre,"June 29, 2018",101,"Thriller, Drama",English,MOVIE,Two lifelong friends head up to an isolated Scottish Highlands village for a weekend hunting trip that descends into a never-ending nightmare as they attempt to cover up a horrific hunting accident.,UNKNOWN,tt6218358,6.8,28788.0,6.5,9.761
tm981451,Death to 2020,"December 27, 2020",70,Comedy,English,MOVIE,"2020: A year so [insert adjective of choice here], even the creators of Black Mirror couldn't make it up… but that doesn't mean they don't have a little something to add. This comedy event that tells the story of the dreadful year that was — and perhaps still is? The documentary-style special weaves together some of the world's most (fictitious) renowned voices with real-life archival footage.",UNKNOWN,tt13567480,6.8,38522.0,6.6,10.954
tm929614,GIMS: On the Record,"September 17, 2020",96,"Documentary, Music",French,MOVIE,Go backstage with beloved rap superstar Gims in the year leading up to his major 2019 Stade de France performance in this up-close documentary.,UNKNOWN,tt12982218,6.8,209.0,7.3,4.812
tm855483,Have a Good Trip: Adventures in Psychedelics,"May 11, 2020",85,Documentary,English,MOVIE,"Celebrities recall their most mind-bending trips via animations, reenactments and more in this comedic documentary exploring the story of psychedelics.",UNKNOWN,tt12133722,6.8,7707.0,6.9,12.231
tm408941,Mercury 13,"April 20, 2018",79,Documentary,English,MOVIE,"After rigorous testing in 1961, a small group of skilled female pilots are asked to step aside when only men are selected for spaceflight.",nc-17,tt8139850,6.8,1180.0,6.6,4.266
tm355666,Saving Capitalism,"November 21, 2017",73,Documentary,English,MOVIE,Former Secretary of Labor Robert Reich meets with Americans from all walks of life as he chronicles a seismic shift in the nation's economy.,UNKNOWN,tt6185286,6.8,3213.0,6.6,4.267
tm933826,Serious Men,"October 2, 2020",114,"Drama, Comedy",Hindi,MOVIE,"Tormented with his 'under-privileged' societal status, a father capitalizes on his son's newfound fame as a boy-genius. Little does he realize that the secret he harbors will destroy the very thing he loves the most.",UNKNOWN,tt10230414,6.8,7505.0,7.0,2.765
tm827508,The Boys in the Band,"September 30, 2020",121,Drama,English,MOVIE,"At a birthday party in 1968 New York, a surprise guest and a drunken game leave seven gay friends reckoning with unspoken feelings and buried truths.",r,tt10199914,6.8,15376.0,6.8,11.082
tm957903,The Boys in the Band: Something Personal,"September 30, 2020",28,Documentary,English,MOVIE,"Decades after his play first put gay life center stage, Mart Crowley joins the cast of the 2020 film to reflect on the story's enduring legacy.",UNKNOWN,tt13206842,6.8,362.0,8.5,2.267
tm935895,The Life Ahead,"November 13, 2020",95,Drama,Italian,MOVIE,"In seaside Italy, a Holocaust survivor with a daycare business takes in a 12-year-old street kid who recently robbed her.",pg-13,tt10627584,6.8,14170.0,6.7,13.394
tm139885,The Other Side of the Wind,"November 2, 2018",122,Drama,English,MOVIE,"Surrounded by fans and skeptics, grizzled director J.J. ""Jake"" Hannaford returns from years abroad in Europe to a changed Hollywood, where he attempts to make his innovative comeback film.  This film was started in 1970 but never completed during Welles lifetime.",r,tt0069049,6.8,7104.0,6.7,7.453
tm244317,To the Bone,"July 14, 2017",107,Drama,English,MOVIE,A young woman dealing with anorexia meets an unconventional doctor who challenges her to face her condition and embrace life.,UNKNOWN,tt6143418,6.8,47025.0,7.2,22.167
tm988879,Tony Parker: The Final Shot,"January 6, 2021",98,Documentary,French,MOVIE,"The background and career of Tony Parker, whose determination led him to become arguably the greatest French basketball player.",UNKNOWN,tt13696668,6.8,1400.0,7.2,7.313
tm926528,AK vs AK,"December 24, 2020",108,"Comedy, Action, Drama, Crime",Hindi,MOVIE,"After a public spat with a movie star,  a disgraced director retaliates by kidnapping the actor's daughter, filming the search for her in real-time.",UNKNOWN,tt11651796,6.9,14195.0,7.3,3.757
tm247642,Amanda Knox,"September 30, 2016",92,"Documentary, Crime",English,MOVIE,"This gripping, atmospheric documentary recounts the infamous trial, conviction and eventual acquittal of Seattle native Amanda Knox for the 2007 murder of a British exchange student in Italy.",UNKNOWN,tt5952332,6.9,24488.0,6.7,8.847
tm1001108,Biggie: I Got a Story to Tell,"March 1, 2021",97,"Documentary, Music",English,MOVIE,"Christopher Wallace, AKA The Notorious B.I.G., remains one of Hip-Hop’s icons, renowned for his distinctive flow and autobiographical lyrics. This documentary celebrates his life via rare behind-the-scenes footage and the testimonies of his closest friends and family.",r,tt14058484,6.9,5028.0,7.2,8.292
tm273294,I Don't Feel at Home in This World Anymore,"February 24, 2017",96,"Thriller, Drama, Crime, Comedy",English,MOVIE,"When a depressed woman is burglarized, she finds a new sense of purpose by tracking down the thieves alongside her obnoxious neighbor. But they soon find themselves dangerously out of their depth against a pack of degenerate criminals.",UNKNOWN,tt5710514,6.9,55549.0,6.5,12.544
tm315865,Laerte-se,"May 19, 2017",100,Documentary,Portuguese,MOVIE,"In this film, Laerte conjugates the body in the feminine, and scrutinizes concepts and prejudices. Not in search of an identity, but in search of un-identities. Laerte creates and sends creatures to face reality in the fictional world of comic strips as a vanguard of the self. And, on the streets, the one who becomes the fiction of a real character. Laerte, of all the bodies, and of none, complicates all binaries. In following Laerte, this documentary chooses to clothe the nudity beyond the skin we inhabit.",UNKNOWN,tt6795136,6.9,694.0,7.2,3.27
tm821789,Mank,"December 4, 2020",132,"Drama, History",English,MOVIE,1930s Hollywood is re-evaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane (1941).,r,tt10618286,6.9,72295.0,6.8,13.068
tm285295,Our Souls at Night,"September 29, 2017",103,"Romance, Drama",English,MOVIE,"Addie Moore and Louis Waters, a widow and widower, have lived next to each other for years. The pair have almost no relationship, but that all changes when Addie tries to make a connection with her neighbour.",UNKNOWN,tt5034266,6.9,13519.0,6.7,10.009
tm319818,Outlaw King,"November 9, 2018",121,"Action, History, Drama, War",English,MOVIE,"Forced into exile by the English after being crowned King of Scotland, legendary warrior Robert the Bruce fights to reclaim the throne.",r,tt6679794,6.9,70822.0,6.8,24.14
tm869475,Pagglait,"March 26, 2021",114,"Drama, Comedy",Hindi,MOVIE,"Widowed soon after marriage, a young woman grapples with an inability to grieve, quirky relatives, and a startling discovery about her late husband.",UNKNOWN,tt11142762,6.9,9287.0,7.1,3.997
tm363003,Seeing Allred,"February 9, 2018",95,Documentary,English,MOVIE,"Gloria Allred overcame trauma and personal setbacks to become one of the nation’s most famous women’s rights attorneys. Now the feminist firebrand takes on two of the biggest adversaries of her career, Bill Cosby and Donald Trump, as sexual violence allegations grip the nation and keep her in the spotlight.",UNKNOWN,tt7689924,6.9,1357.0,6.9,5.877
tm420181,Spelling the Dream,"June 3, 2020",83,Documentary,English,MOVIE,"Since 1999, 18 of the last 22 winners of the Scripps National Spelling Bee have been Indian-American, making the incredible trend one of the longest in sports history. “Breaking the Bee” is a feature-length documentary that explores and celebrates this new dynasty while following four students, ages 7 to 14, as they vie for the title of spelling bee champion.",UNKNOWN,tt6193522,6.9,720.0,7.7,2.957
tm470240,The Half of It,"May 1, 2020",105,"Comedy, Romance, Drama",English,MOVIE,"Shy, straight-A student Ellie is hired by sweet but inarticulate jock Paul, who needs help wooing the most popular girl in school. But their new and unlikely friendship gets tricky when Ellie discovers she has feelings for the same girl.",pg-13,tt9683478,6.9,36576.0,7.2,17.948
tm420826,The Highwaymen,"March 29, 2019",131,"Crime, Drama, Thriller",English,MOVIE,"In 1934, Frank Hamer and Manny Gault, two former Texas Rangers, are commissioned to put an end to the wave of vicious crimes perpetrated by Bonnie Parker and Clyde Barrow, a notorious duo of infamous robbers and cold-blooded killers who nevertheless are worshiped by the public.",r,tt1860242,6.9,89893.0,6.7,14.256
tm244206,The Meyerowitz Stories (New and Selected),"October 13, 2017",112,"Comedy, Drama",English,MOVIE,An estranged family gathers together in New York for an event celebrating the artistic work of their father.,UNKNOWN,tt5536736,6.9,48223.0,6.5,12.045
tm375007,Feminists: What Were They Thinking?,"October 12, 2018",86,Documentary,English,MOVIE,"In 1977, a book of photographs captured an awakening - women shedding the cultural restrictions of their childhoods and embracing their full humanity. This documentary revisits those photos, those women and those times and takes aim at our culture today that alarmingly shows the need for continued change.",UNKNOWN,tt5419676,7.0,2233.0,7.9,7.764
tm347530,Gaga: Five Foot Two,"September 22, 2017",100,"Music, Documentary",English,MOVIE,Go behind the scenes with pop provocateur Lady Gaga as she releases a bold new album and prepares for her Super Bowl halftime show.,UNKNOWN,tt7291268,7.0,12937.0,7.5,8.707
tm348281,Kingdom of Us,"October 13, 2017",109,Documentary,English,MOVIE,"How does a traumatic event shape a family? How do you sift through the memories to find hidden clues and unlock a collective grief? Kingdom of Us takes a look at a mother and her seven children, whose father's suicide left them in financial ruin. Through home movies and raw moments, the Shanks family travels the rocky road towards hope.",UNKNOWN,tt7321274,7.0,904.0,7.2,2.832
tm832684,Los Tigres del Norte at Folsom Prison,"September 15, 2019",64,"Music, Documentary",Spanish,MOVIE,The band Los Tigres del Norte visit both the male and female inmates of Folsom Prison. Inmates share their stories and how the music of Los Tigres del Norte speaks to them.,UNKNOWN,tt10857582,7.0,174.0,6.4,3.246
tm821143,Ma Rainey's Black Bottom,"December 18, 2020",94,"Drama, Music",English,MOVIE,Tensions rise when trailblazing blues singer Ma Rainey and her band gather at a recording studio in Chicago in 1927.,r,tt10514222,7.0,50988.0,6.7,10.662
tm1003353,Operation Varsity Blues: The College Admissions Scandal,"March 17, 2021",99,"Documentary, Crime, Drama",English,MOVIE,"An examination that goes beyond the celebrity-driven headlines and dives into the methods used by Rick Singer, the man at the center of the shocking 2019 college admissions scandal, to persuade his wealthy clients to cheat an educational system already designed to benefit the privileged.",r,tt14111734,7.0,8190.0,7.0,8.255
tm470378,ReMastered: Devil at the Crossroads,"April 26, 2019",48,"Documentary, Music",English,MOVIE,"Robert Johnson was one of the most influential blues guitarists ever. Even before his early death, fans wondered if he'd made a pact with the Devil.",UNKNOWN,tt9046574,7.0,2748.0,6.9,9.663
tm473647,ReMastered: The Lion's Share,"May 17, 2019",84,"Documentary, Music",English,MOVIE,"After discovering the family of Solomon Linda, the writer of ""The Lion Sleeps Tonight,"" a reporter tries to help them fight for fair compensation.",pg-13,tt9046576,7.0,637.0,7.0,2.952
tm464527,ReMastered: The Miami Showband Massacre,"March 22, 2019",70,Documentary,English,MOVIE,"Ambushed by Ulster loyalists, three members of the Miami Showband were killed in Northern Ireland in 1975. Was the crime linked to the government?",UNKNOWN,tt9046568,7.0,1400.0,7.0,1.698
tm348386,Resurface,"September 1, 2017",27,Documentary,English,MOVIE,A suicidal war veteran finds like-minded souls in a surf therapy program that helps traumatized soldiers heal while riding the waves.,UNKNOWN,tt6081408,7.0,286.0,7.2,2.459
tm305433,Rocko's Modern Life: Static Cling,"August 9, 2019",45,"Animation, Comedy, TV Movie, Family",English,MOVIE,"After 20 years in space, Rocko returns to a technologically advanced O-Town and makes it his mission to get his favorite show back on the air.",UNKNOWN,tt6172460,7.0,3865.0,6.5,10.256
tm674099,Rose Island,"December 9, 2020",117,"Comedy, Adventure",Italian,MOVIE,"An idealistic engineer builds his own island off the Italian coast and declares it a nation, drawing the world's attention. Values are tested when the Italian Government declares him an enemy, but to change the world risks must be taken.",UNKNOWN,tt10287954,7.0,20555.0,7.1,12.682
tm436844,The Christmas Chronicles,"November 22, 2018",104,"Comedy, Adventure, Family, Fantasy",English,MOVIE,"Siblings Kate and Teddy try to prove Santa Claus is real, but when they accidentally cause his sleigh to crash, they have to save Christmas.",pg,tt2990140,7.0,71740.0,7.1,16.532
tm455636,The Dirt,"March 22, 2019",108,"Drama, Music, History, Comedy",English,MOVIE,The story of Mötley Crüe and their rise from the Sunset Strip club scene of the early 1980s to superstardom.,r,tt0800325,7.0,48445.0,7.518,15.86
tm315340,The Night Comes for Us,"October 19, 2018",121,"Action, Thriller, Crime",Indonesian,MOVIE,"After sparing a girl's life during a massacre, an elite Triad assassin is targeted by an onslaught of murderous gangsters.",r,tt6116856,7.0,25839.0,6.8,12.473
tm943771,Angela's Christmas Wish,"December 1, 2020",47,"Animation, Family",English,MOVIE,"A determined Angela makes a wish to reunite her family in time for Christmas, then launches a plan to find her way from Ireland to Australia.",g,tt13260836,7.1,1451.0,6.3,27.407
tm475339,Beats,"June 19, 2019",110,"Drama, Music",English,MOVIE,An agoraphobic hip-hop prodigy and a disgraced former music manager cross paths in Chicago’s South Side and help each other face demons of their pasts.,UNKNOWN,tt8530978,7.1,5219.0,6.8,12.175
tm470560,Circus of Books,"April 22, 2020",92,"Documentary, History",English,MOVIE,"For decades, a nice Jewish couple ran Circus of Books, a porn shop and epicenter for gay LA. Their director daughter documents their life and times.",UNKNOWN,tt8727582,7.1,4624.0,6.9,7.515
tm946927,Dance Dreams: Hot Chocolate Nutcracker,"November 27, 2020",80,Documentary,English,MOVIE,"This documentary spotlights Debbie Allen's career and follows her group of dance students as they prepare for Allen's annual ""Hot Chocolate Nutcracker,"" a reimagining of the classic ballet.",UNKNOWN,tt8741182,7.1,341.0,7.8,4.109
tm437631,Derren Brown: Sacrifice,"October 19, 2018",49,"Documentary, TV Movie",English,MOVIE,Illusionist Derren Brown concocts a psychological experiment in which he tries to manipulate an ordinary person into taking a bullet for a stranger.,UNKNOWN,tt9077188,7.1,1806.0,7.4,5.197
tm430106,El Pepe: A Supreme Life,"December 27, 2019",73,Documentary,Spanish,MOVIE,A documentary on the life of Uruguayan politician and former guerrilla fighter José Mujica.,UNKNOWN,tt8900434,7.1,1887.0,7.5,4.752
tm431810,Evelyn,"September 10, 2019",96,Drama,English,MOVIE,"Haunted by the suicide of a brother, a director and his kin walk across the UK in an emotionally trying, visually sublime journey toward healing.",UNKNOWN,tt8793990,7.1,772.0,6.8,4.313
tm1029256,Ferry,"May 14, 2021",106,"Action, Crime, Drama",Dutch,MOVIE,"Before he built a drug empire, Ferry Bouman returns to his hometown on a revenge mission that finds his loyalty tested — and a love that alters his life.",UNKNOWN,tt14217100,7.1,10900.0,6.8,29.798
tm464435,Grass Is Greener,"April 20, 2019",97,Documentary,English,MOVIE,"Weed. Marijuana. Grass. Pot. Whatever you prefer to call it, America’s relationship with cannabis is a complicated one. In his directorial debut, hip hop pioneer Fab 5 Freddy presents an unparalleled look at the racially biased history of the war on marijuana. A range of celebrities and experts discuss the plant’s influence on music and popular culture, and the devastating impact its criminalization has had on Black and Latino communities. As more and more states join the push to legalize marijuana, this documentary dives deep into the glaring racial disparities in the growing cannabis market.",UNKNOWN,tt10050782,7.1,1345.0,6.9,2.882
tm943808,Guillermo Vilas: Settling the Score,"October 27, 2020",94,Documentary,Spanish,MOVIE,"For more than forty years, Argentinean sportsman Guillermo Vilas, a tennis legend, has tirelessly demanded that the official rankings (1973-78) be revised in order to finally be recognized as the best player in the world. Eduardo Puppo, a sports journalist, making Vilas' demand his own, fought for more than ten years against a powerful sports corporation to prove that Vilas was indeed unfairly displaced from the top of world tennis.",UNKNOWN,tt13150564,7.1,655.0,8.1,1.754
tm323300,Joshua: Teenager vs. Superpower,"May 26, 2017",78,Documentary,English,MOVIE,"When the Chinese Communist Party backtracks on its promise of autonomy to Hong Kong, teenager Joshua Wong decides to save his city. Rallying thousands of kids to skip school and occupy the streets, Joshua becomes an unlikely leader in Hong Kong and one of China’s most notorious dissidents.",UNKNOWN,tt6333072,7.1,1554.0,7.2,3.08
tm225693,Keith Richards: Under the Influence,"September 18, 2015",81,"Documentary, Music",English,MOVIE,"A portrait of Keith Richards that takes us on a journey to discover the genesis of his sound as a songwriter, guitarist and performer.",pg,tt4900018,7.1,3383.0,6.7,5.383
tm448767,Knock Down the House,"May 1, 2019",87,Documentary,English,MOVIE,"In 2018, a young bartender in the Bronx, a coal miner’s daughter in West Virginia, a grieving mother in Nevada and a registered nurse in Missouri join a movement of insurgent candidates challenging powerful incumbents in Congress. Without political experience or corporate money, these four women are attempting to do what many consider impossible.",pg,tt9358052,7.1,12496.0,7.4,8.876
tm443283,Loudon Wainwright III: Surviving Twin,"November 13, 2018",91,"Music, Documentary",English,MOVIE,Grammy-winning singer Loudon Wainwright III reflects upon his unique relationship with his father in an evening of original songs and heartfelt stories.,UNKNOWN,tt9203030,7.1,95.0,8.0,1.294
tm236725,My Beautiful Broken Brain,"March 18, 2016",91,Documentary,English,MOVIE,"A profoundly personal voyage into the complexity, fragility and wonder of the human brain, after Lotje Sodderland miraculously survives a hemorrhagic stroke and finds herself starting again in an alien world, bereft of language and logic. This feature documentary takes us on a genre-twisting tale that is by turns excruciating and exquisite - from the devastating consequences of a first-time neurological experiment, through to the extraordinary revelations of her altered sensory perception.",UNKNOWN,tt3815136,7.1,2286.0,7.1,3.201
tm349138,One of Us,"October 20, 2017",95,Documentary,English,MOVIE,"Penetrating the insular world of New York's Hasidic community, focusing on three individuals driven to break away despite threats of retaliation.",UNKNOWN,tt7214842,7.1,6574.0,6.9,7.349
tm919961,Pieces of a Woman,"January 7, 2021",126,Drama,English,MOVIE,"When a young mother's home birth ends in unfathomable tragedy, she begins a year-long odyssey of mourning that fractures relationships with loved ones in this deeply personal story of a woman learning to live alongside her loss.",r,tt11161474,7.1,48664.0,7.098,10.502
tm368699,The Devil All the Time,"September 16, 2020",138,"Crime, Drama, Thriller",English,MOVIE,"In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.",r,tt7395114,7.1,122321.0,7.3,22.872
tm992844,The Dig,"January 29, 2021",112,"Drama, History",English,MOVIE,"As WWII looms, a wealthy widow hires an amateur archaeologist to excavate the burial mounds on her estate. When they make a historic discovery, the echoes of Britain's past resonate in the face of its uncertain future‎.",pg-13,tt3661210,7.1,73079.0,6.9,20.072
tm446609,The Great Hack,"July 24, 2019",114,Documentary,English,MOVIE,"Data—arguably the world’s most valuable asset—is being weaponized to wage cultural and political wars. The dark world of data exploitation is uncovered through the unpredictable, personal journeys of players on different sides of the explosive Cambridge Analytica/Facebook data story.",UNKNOWN,tt9358204,7.1,22838.0,6.9,15.376
tm949309,The White Tiger,"January 22, 2021",125,Drama,English,MOVIE,An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,r,tt6571548,7.1,59441.0,6.955,19.472
tm410435,To All the Boys I've Loved Before,"August 17, 2018",99,"Comedy, Romance",English,MOVIE,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,pg-13,tt8179390,7.1,101175.0,7.7,83.421
tm934040,American Murder: The Family Next Door,"September 30, 2020",82,"Documentary, Mystery, Crime",English,MOVIE,"Using raw, firsthand footage, this documentary examines the disappearance of Shanann Watts and her children, and the terrible events that followed.",r,tt12987894,7.2,27193.0,7.3,11.309
tm232954,Audrie & Daisy,"September 23, 2016",98,Documentary,English,MOVIE,"A documentary film about three cases of rape, that includes the stories of two American high school students, Audrie Pott and Daisy Coleman. At the time of the sexual assaults, Pott was 15 and Coleman was 14 years old. After the assaults, the victims and their families were subjected to abuse and cyberbullying.",UNKNOWN,tt5278460,7.2,6602.0,7.2,5.6
tm285356,First They Killed My Father,"September 15, 2017",136,"War, Drama, History",Khmer/English/French,MOVIE,A 5-year-old girl embarks on a harrowing quest for survival amid the sudden rise and terrifying reign of the Khmer Rouge in Cambodia.,r,tt4882376,7.2,17871.0,7.4,11.844
tm225308,Into the Inferno,"October 28, 2016",107,Documentary,English,MOVIE,"With stunning views of eruptions and lava flows, Werner Herzog captures the raw power of volcanoes and their ties to indigenous spiritual practices.",UNKNOWN,tt4846318,7.2,8693.0,7.0,9.998
tm882887,LA Originals,"April 10, 2020",92,Documentary,English,MOVIE,"Photographer Estevan Oriol and artist Mister Cartoon turned their Chicano roots into gritty art, impacting street culture, hip hop and beyond.",UNKNOWN,tt12027020,7.2,1820.0,7.1,7.016
tm363181,Ladies First,"March 8, 2018",39,Documentary,English/Hindi,MOVIE,"An inspirational survival story of Deepika Kumari who, as a girl born on the roadside to abject poverty in rural India, went in search of food, stumbled upon archery, and within 4 years became the Number One archer in the World.",g,tt4389410,7.2,25.0,7.5,5.889
tm372969,Love per Square Foot,"February 14, 2018",133,"Comedy, Romance",Hindi,MOVIE,"Individually, bank employees Sanjay and Karina don't earn enough to be able to buy a home, so they decide to enter into a marriage of convenience.",UNKNOWN,tt7853242,7.2,8273.0,6.7,6.028
tm455568,Paddleton,"February 22, 2019",89,"Comedy, Drama",English,MOVIE,An unlikely friendship between two neighbors becomes an unexpectedly emotional journey when the younger man is diagnosed with terminal cancer.,r,tt8041276,7.2,13791.0,7.0,7.339
tm368449,Private Life,"October 5, 2018",124,"Drama, Comedy",English,MOVIE,"Richard and Rachel, a couple in the throes of infertility, try to maintain their marriage as they descend deeper and deeper into the insular world of assisted reproduction and domestic adoption.",r,tt6394284,7.2,19023.0,7.0,7.974
tm494531,Seventeen,"October 18, 2019",99,Documentary,Spanish,MOVIE,"To find a shelter dog he befriended, a 17-year-old boy escapes a juvenile detention center and is joined on his quest by his older brother.",UNKNOWN,tt8988832,7.2,3940.0,7.3,7.786
tm426630,Soni,"January 18, 2019",97,"Drama, Crime",Hindi,MOVIE,"Soni, a young policewoman in Delhi, and her superintendent, Kalpana, have collectively taken on a growing crisis of violent crimes against women. However, their alliance suffers a major setback when Soni is transferred out for alleged misconduct on duty.",UNKNOWN,tt6078866,7.2,2788.0,6.9,2.862
tm919864,The Disciple,"April 30, 2021",129,"Drama, Music",Marathi,MOVIE,"Self-doubt, sacrifice and struggle converge into an existential crisis for a devoted classical vocalist as the mastery he strives for remains elusive.",UNKNOWN,tt11423784,7.2,2567.0,6.8,3.49
tm446581,The Edge of Democracy,"June 19, 2019",121,Documentary,Portuguese,MOVIE,"A cautionary tale for these times of democracy in crisis—the personal and political fuse to explore one of the most dramatic periods in Brazilian history. With unprecedented access to Presidents Dilma Rousseff and Lula da Silva, we witness their rise and fall and the tragically polarized nation that remains.",UNKNOWN,tt6016744,7.2,14758.0,7.8,6.333
tm417392,The King,"November 1, 2019",140,"Action, Adventure, History, Drama, War",English,MOVIE,"England, 15th century. Hal, a capricious prince who lives among the populace far from court, is forced by circumstances to reluctantly accept the throne and become Henry V.",r,tt7984766,7.2,124438.0,7.2,25.987
tm205812,The Siege of Jadotville,"October 7, 2016",108,"War, Drama, Thriller",English,MOVIE,Irish Commandant Pat Quinlan leads a stand off with troops against French and Belgian Mercenaries in the Congo during the early 1960s.,UNKNOWN,tt3922798,7.2,39404.0,7.2,11.351
